2023-04-24 13:27:42,777 INFO    StreamThr :591473 [internal.py:wandb_internal():86] W&B internal server running at pid: 591473, started at: 2023-04-24 13:27:42.774838
2023-04-24 13:27:58,016 DEBUG   HandlerThread:591473 [handler.py:handle_request():144] handle_request: partial_history
2023-04-24 13:27:58,016 DEBUG   HandlerThread:591473 [handler.py:handle_request():144] handle_request: partial_history
2023-04-24 13:27:58,016 DEBUG   HandlerThread:591473 [handler.py:handle_request():144] handle_request: partial_history
2023-04-24 13:27:58,126 INFO    Thread-16 :591473 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/namrata/Dropbox (GaTech)/-active_learning_4_ts_instances-/wandb/run-20230424_132742-50hp802d/files/wandb-summary.json
2023-04-24 13:27:58,127 INFO    Thread-16 :591473 [dir_watcher.py:_on_file_created():278] file/dir created: /home/namrata/Dropbox (GaTech)/-active_learning_4_ts_instances-/wandb/run-20230424_132742-50hp802d/files/media/table/conf_matrix_all_val_table_2_ef2ebf947fe9d2620dfc.table.json
2023-04-24 13:27:58,127 INFO    Thread-16 :591473 [dir_watcher.py:_on_file_created():278] file/dir created: /home/namrata/Dropbox (GaTech)/-active_learning_4_ts_instances-/wandb/run-20230424_132742-50hp802d/files/media
2023-04-24 13:27:58,127 INFO    Thread-16 :591473 [dir_watcher.py:_on_file_created():278] file/dir created: /home/namrata/Dropbox (GaTech)/-active_learning_4_ts_instances-/wandb/run-20230424_132742-50hp802d/files/media/table
2023-04-24 13:27:58,485 INFO    wandb-upload_0:591473 [upload_job.py:push():137] Uploaded file /tmp/tmpvsu34gkrwandb/9yifb1ql-media/table/conf_matrix_all_val_table_2_ef2ebf947fe9d2620dfc.table.json
2023-04-24 13:27:58,628 INFO    wandb-upload_1:591473 [upload_job.py:push():95] Uploaded file /home/namrata/.local/share/wandb/artifacts/staging/tmp3h50didn
2023-04-24 13:27:59,127 INFO    Thread-16 :591473 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/namrata/Dropbox (GaTech)/-active_learning_4_ts_instances-/wandb/run-20230424_132742-50hp802d/files/output.log
2023-04-24 13:27:59,219 INFO    SenderThread:591473 [sender.py:send_request_log_artifact():1438] logged artifact run-50hp802d-conf_matrix_all_val_table - {'id': 'QXJ0aWZhY3Q6NDMyMzUwOTYx', 'digest': 'd2d0d6e962ba2923f5dafa58f5580324', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjY0Mjc3NDUz', 'latestArtifact': None}, 'version': 'latest'}
2023-04-24 13:27:59,219 DEBUG   SenderThread:591473 [sender.py:send():375] send: files
2023-04-24 13:27:59,220 INFO    SenderThread:591473 [sender.py:_save_file():1378] saving file media/table/conf_matrix_all_val_table_2_ef2ebf947fe9d2620dfc.table.json with policy now
2023-04-24 13:27:59,220 DEBUG   HandlerThread:591473 [handler.py:handle_request():144] handle_request: status_report
2023-04-24 13:27:59,220 DEBUG   SenderThread:591473 [sender.py:send():375] send: history
2023-04-24 13:27:59,221 DEBUG   SenderThread:591473 [sender.py:send_request():402] send_request: summary_record
2023-04-24 13:27:59,222 INFO    SenderThread:591473 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-24 13:27:59,222 DEBUG   SenderThread:591473 [sender.py:send():375] send: history
2023-04-24 13:27:59,223 DEBUG   SenderThread:591473 [sender.py:send_request():402] send_request: summary_record
2023-04-24 13:27:59,223 INFO    SenderThread:591473 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-24 13:27:59,223 DEBUG   SenderThread:591473 [sender.py:send():375] send: history
2023-04-24 13:27:59,224 DEBUG   SenderThread:591473 [sender.py:send_request():402] send_request: summary_record
2023-04-24 13:27:59,229 INFO    SenderThread:591473 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-24 13:27:59,230 DEBUG   SenderThread:591473 [sender.py:send():375] send: metric
2023-04-24 13:27:59,230 DEBUG   SenderThread:591473 [sender.py:send():375] send: metric
2023-04-24 13:27:59,230 DEBUG   SenderThread:591473 [sender.py:send():375] send: history
2023-04-24 13:27:59,230 DEBUG   SenderThread:591473 [sender.py:send_request():402] send_request: summary_record
2023-04-24 13:27:59,231 INFO    SenderThread:591473 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-24 13:27:59,601 INFO    wandb-upload_0:591473 [upload_job.py:push():137] Uploaded file /tmp/tmpvsu34gkrwandb/lhyzih8y-media/table/conf_matrix_all_val_table_2_ef2ebf947fe9d2620dfc.table.json
2023-04-24 13:28:00,097 DEBUG   HandlerThread:591473 [handler.py:handle_request():144] handle_request: partial_history
2023-04-24 13:28:00,097 DEBUG   HandlerThread:591473 [handler.py:handle_request():144] handle_request: partial_history
2023-04-24 13:28:00,098 DEBUG   SenderThread:591473 [sender.py:send():375] send: history
2023-04-24 13:28:00,099 DEBUG   SenderThread:591473 [sender.py:send_request():402] send_request: summary_record
2023-04-24 13:28:00,102 INFO    SenderThread:591473 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-24 13:28:00,102 DEBUG   SenderThread:591473 [sender.py:send():375] send: history
2023-04-24 13:28:00,102 DEBUG   SenderThread:591473 [sender.py:send_request():402] send_request: summary_record
2023-04-24 13:28:00,109 INFO    SenderThread:591473 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-24 13:28:00,112 DEBUG   SenderThread:591473 [sender.py:send():375] send: config
2023-04-24 13:28:00,127 INFO    Thread-16 :591473 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/namrata/Dropbox (GaTech)/-active_learning_4_ts_instances-/wandb/run-20230424_132742-50hp802d/files/wandb-summary.json
2023-04-24 13:28:00,202 DEBUG   HandlerThread:591473 [handler.py:handle_request():144] handle_request: log_artifact
2023-04-24 13:28:00,202 DEBUG   SenderThread:591473 [sender.py:send_request():402] send_request: log_artifact
2023-04-24 13:28:00,233 DEBUG   HandlerThread:591473 [handler.py:handle_request():144] handle_request: partial_history
2023-04-24 13:28:00,234 DEBUG   HandlerThread:591473 [handler.py:handle_request():144] handle_request: partial_history
2023-04-24 13:28:00,234 DEBUG   HandlerThread:591473 [handler.py:handle_request():144] handle_request: partial_history
2023-04-24 13:28:00,234 DEBUG   HandlerThread:591473 [handler.py:handle_request():144] handle_request: partial_history
2023-04-24 13:28:00,939 INFO    wandb-upload_1:591473 [upload_job.py:push():95] Uploaded file /home/namrata/.local/share/wandb/artifacts/staging/tmpvz6500l3
2023-04-24 13:28:01,033 DEBUG   HandlerThread:591473 [handler.py:handle_request():144] handle_request: stop_status
2023-04-24 13:28:01,128 INFO    Thread-16 :591473 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/namrata/Dropbox (GaTech)/-active_learning_4_ts_instances-/wandb/run-20230424_132742-50hp802d/files/output.log
2023-04-24 13:28:01,128 INFO    Thread-16 :591473 [dir_watcher.py:_on_file_created():278] file/dir created: /home/namrata/Dropbox (GaTech)/-active_learning_4_ts_instances-/wandb/run-20230424_132742-50hp802d/files/media/table/conf_matrix_all_val_table_8_e49cc3de6e57b08cfd67.table.json
2023-04-24 13:28:01,128 INFO    Thread-16 :591473 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/namrata/Dropbox (GaTech)/-active_learning_4_ts_instances-/wandb/run-20230424_132742-50hp802d/files/media/table
2023-04-24 13:28:01,674 INFO    SenderThread:591473 [sender.py:send_request_log_artifact():1438] logged artifact run-50hp802d-conf_matrix_all_val_table - {'id': 'QXJ0aWZhY3Q6NDMyMzUwOTgw', 'digest': '32f658aeb31a7093e377c8add954727f', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjY0Mjc3NDUz', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NDMyMzUwOTYx', 'versionIndex': 0}}, 'version': 'latest'}
2023-04-24 13:28:01,674 DEBUG   SenderThread:591473 [sender.py:send():375] send: files
2023-04-24 13:28:01,674 INFO    SenderThread:591473 [sender.py:_save_file():1378] saving file media/table/conf_matrix_all_val_table_8_e49cc3de6e57b08cfd67.table.json with policy now
2023-04-24 13:28:01,674 DEBUG   SenderThread:591473 [sender.py:send():375] send: history
2023-04-24 13:28:01,674 DEBUG   SenderThread:591473 [sender.py:send_request():402] send_request: summary_record
2023-04-24 13:28:01,675 INFO    SenderThread:591473 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-24 13:28:01,675 DEBUG   SenderThread:591473 [sender.py:send():375] send: history
2023-04-24 13:28:01,675 DEBUG   SenderThread:591473 [sender.py:send_request():402] send_request: summary_record
2023-04-24 13:28:01,682 INFO    SenderThread:591473 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-24 13:28:01,683 DEBUG   SenderThread:591473 [sender.py:send():375] send: history
2023-04-24 13:28:01,683 DEBUG   SenderThread:591473 [sender.py:send_request():402] send_request: summary_record
2023-04-24 13:28:01,683 INFO    SenderThread:591473 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-24 13:28:01,683 DEBUG   SenderThread:591473 [sender.py:send():375] send: history
2023-04-24 13:28:01,683 DEBUG   SenderThread:591473 [sender.py:send_request():402] send_request: summary_record
2023-04-24 13:28:01,683 INFO    SenderThread:591473 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-24 13:28:01,683 DEBUG   SenderThread:591473 [sender.py:send_request():402] send_request: stop_status
2023-04-24 13:28:01,975 INFO    wandb-upload_0:591473 [upload_job.py:push():137] Uploaded file /tmp/tmpvsu34gkrwandb/9x7k942p-media/table/conf_matrix_all_val_table_8_e49cc3de6e57b08cfd67.table.json
2023-04-24 13:28:02,129 INFO    Thread-16 :591473 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/namrata/Dropbox (GaTech)/-active_learning_4_ts_instances-/wandb/run-20230424_132742-50hp802d/files/wandb-summary.json
2023-04-24 13:28:02,306 DEBUG   HandlerThread:591473 [handler.py:handle_request():144] handle_request: partial_history
2023-04-24 13:28:02,306 DEBUG   HandlerThread:591473 [handler.py:handle_request():144] handle_request: partial_history
2023-04-24 13:28:02,307 DEBUG   SenderThread:591473 [sender.py:send():375] send: history
2023-04-24 13:28:02,307 DEBUG   SenderThread:591473 [sender.py:send_request():402] send_request: summary_record
2023-04-24 13:28:02,311 INFO    SenderThread:591473 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-24 13:28:02,311 DEBUG   SenderThread:591473 [sender.py:send():375] send: history
2023-04-24 13:28:02,311 DEBUG   SenderThread:591473 [sender.py:send_request():402] send_request: summary_record
2023-04-24 13:28:02,312 INFO    SenderThread:591473 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-24 13:28:02,321 DEBUG   SenderThread:591473 [sender.py:send():375] send: config
2023-04-24 13:28:02,421 DEBUG   HandlerThread:591473 [handler.py:handle_request():144] handle_request: log_artifact
2023-04-24 13:28:02,422 DEBUG   SenderThread:591473 [sender.py:send_request():402] send_request: log_artifact
2023-04-24 13:28:02,430 INFO    wandb-upload_1:591473 [upload_job.py:push():137] Uploaded file /tmp/tmpvsu34gkrwandb/pz0s52fx-media/table/conf_matrix_all_val_table_8_e49cc3de6e57b08cfd67.table.json
2023-04-24 13:28:02,449 DEBUG   HandlerThread:591473 [handler.py:handle_request():144] handle_request: partial_history
2023-04-24 13:28:02,451 DEBUG   HandlerThread:591473 [handler.py:handle_request():144] handle_request: partial_history
2023-04-24 13:28:02,451 DEBUG   HandlerThread:591473 [handler.py:handle_request():144] handle_request: partial_history
2023-04-24 13:28:02,451 DEBUG   HandlerThread:591473 [handler.py:handle_request():144] handle_request: partial_history
2023-04-24 13:28:03,129 INFO    Thread-16 :591473 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/namrata/Dropbox (GaTech)/-active_learning_4_ts_instances-/wandb/run-20230424_132742-50hp802d/files/wandb-summary.json
2023-04-24 13:28:03,129 INFO    Thread-16 :591473 [dir_watcher.py:_on_file_created():278] file/dir created: /home/namrata/Dropbox (GaTech)/-active_learning_4_ts_instances-/wandb/run-20230424_132742-50hp802d/files/media/table/conf_matrix_all_val_table_14_f0cfeb574d48c71716f9.table.json
2023-04-24 13:28:03,130 INFO    Thread-16 :591473 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/namrata/Dropbox (GaTech)/-active_learning_4_ts_instances-/wandb/run-20230424_132742-50hp802d/files/media/table
2023-04-24 13:28:03,241 INFO    wandb-upload_0:591473 [upload_job.py:push():95] Uploaded file /home/namrata/.local/share/wandb/artifacts/staging/tmpemuoc8sh
2023-04-24 13:28:03,505 INFO    wandb-upload_1:591473 [upload_job.py:push():137] Uploaded file /tmp/tmpvsu34gkrwandb/vlk26i6p-media/table/conf_matrix_all_val_table_14_f0cfeb574d48c71716f9.table.json
2023-04-24 13:28:03,866 INFO    SenderThread:591473 [sender.py:send_request_log_artifact():1438] logged artifact run-50hp802d-conf_matrix_all_val_table - {'id': 'QXJ0aWZhY3Q6NDMyMzUwOTk1', 'digest': '3dcc2af1c0857d3f1dd24223d411729f', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjY0Mjc3NDUz', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NDMyMzUwOTgw', 'versionIndex': 1}}, 'version': 'latest'}
2023-04-24 13:28:03,867 DEBUG   SenderThread:591473 [sender.py:send():375] send: files
2023-04-24 13:28:03,867 INFO    SenderThread:591473 [sender.py:_save_file():1378] saving file media/table/conf_matrix_all_val_table_14_f0cfeb574d48c71716f9.table.json with policy now
2023-04-24 13:28:03,867 DEBUG   SenderThread:591473 [sender.py:send():375] send: history
2023-04-24 13:28:03,867 DEBUG   SenderThread:591473 [sender.py:send_request():402] send_request: summary_record
2023-04-24 13:28:03,868 INFO    SenderThread:591473 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-24 13:28:03,868 DEBUG   SenderThread:591473 [sender.py:send():375] send: history
2023-04-24 13:28:03,868 DEBUG   SenderThread:591473 [sender.py:send_request():402] send_request: summary_record
2023-04-24 13:28:03,875 INFO    SenderThread:591473 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-24 13:28:03,875 DEBUG   SenderThread:591473 [sender.py:send():375] send: history
2023-04-24 13:28:03,875 DEBUG   SenderThread:591473 [sender.py:send_request():402] send_request: summary_record
2023-04-24 13:28:03,875 INFO    SenderThread:591473 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-24 13:28:03,875 DEBUG   SenderThread:591473 [sender.py:send():375] send: history
2023-04-24 13:28:03,876 DEBUG   SenderThread:591473 [sender.py:send_request():402] send_request: summary_record
2023-04-24 13:28:03,876 INFO    SenderThread:591473 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-24 13:28:04,130 INFO    Thread-16 :591473 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/namrata/Dropbox (GaTech)/-active_learning_4_ts_instances-/wandb/run-20230424_132742-50hp802d/files/wandb-summary.json
2023-04-24 13:28:04,316 INFO    wandb-upload_0:591473 [upload_job.py:push():137] Uploaded file /tmp/tmpvsu34gkrwandb/baa2xmc4-media/table/conf_matrix_all_val_table_14_f0cfeb574d48c71716f9.table.json
2023-04-24 13:28:04,525 DEBUG   HandlerThread:591473 [handler.py:handle_request():144] handle_request: partial_history
2023-04-24 13:28:04,525 DEBUG   HandlerThread:591473 [handler.py:handle_request():144] handle_request: partial_history
2023-04-24 13:28:04,526 DEBUG   SenderThread:591473 [sender.py:send():375] send: history
2023-04-24 13:28:04,526 DEBUG   SenderThread:591473 [sender.py:send_request():402] send_request: summary_record
2023-04-24 13:28:04,527 DEBUG   HandlerThread:591473 [handler.py:handle_request():144] handle_request: status_report
2023-04-24 13:28:04,527 INFO    SenderThread:591473 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-24 13:28:04,527 DEBUG   SenderThread:591473 [sender.py:send():375] send: history
2023-04-24 13:28:04,528 DEBUG   SenderThread:591473 [sender.py:send_request():402] send_request: summary_record
2023-04-24 13:28:04,528 INFO    SenderThread:591473 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-24 13:28:04,540 DEBUG   SenderThread:591473 [sender.py:send():375] send: config
2023-04-24 13:28:04,646 DEBUG   HandlerThread:591473 [handler.py:handle_request():144] handle_request: log_artifact
2023-04-24 13:28:04,648 DEBUG   SenderThread:591473 [sender.py:send_request():402] send_request: log_artifact
2023-04-24 13:28:04,681 DEBUG   HandlerThread:591473 [handler.py:handle_request():144] handle_request: partial_history
2023-04-24 13:28:04,682 DEBUG   HandlerThread:591473 [handler.py:handle_request():144] handle_request: partial_history
2023-04-24 13:28:04,682 DEBUG   HandlerThread:591473 [handler.py:handle_request():144] handle_request: partial_history
2023-04-24 13:28:04,682 DEBUG   HandlerThread:591473 [handler.py:handle_request():144] handle_request: partial_history
2023-04-24 13:28:05,130 INFO    Thread-16 :591473 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/namrata/Dropbox (GaTech)/-active_learning_4_ts_instances-/wandb/run-20230424_132742-50hp802d/files/output.log
2023-04-24 13:28:05,131 INFO    Thread-16 :591473 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/namrata/Dropbox (GaTech)/-active_learning_4_ts_instances-/wandb/run-20230424_132742-50hp802d/files/wandb-summary.json
