2023-04-24 13:27:17,374 INFO    StreamThr :591393 [internal.py:wandb_internal():86] W&B internal server running at pid: 591393, started at: 2023-04-24 13:27:17.372843
2023-04-24 13:27:18,690 INFO    Thread-16 :591393 [dir_watcher.py:_on_file_created():278] file/dir created: /home/namrata/Dropbox (GaTech)/-active_learning_4_ts_instances-/wandb/run-20230424_132717-ipvgnive/files/requirements.txt
2023-04-24 13:27:18,691 INFO    Thread-16 :591393 [dir_watcher.py:_on_file_created():278] file/dir created: /home/namrata/Dropbox (GaTech)/-active_learning_4_ts_instances-/wandb/run-20230424_132717-ipvgnive/files/wandb-summary.json
2023-04-24 13:27:20,665 DEBUG   HandlerThread:591393 [system_info.py:_save_conda():86] Saving conda packages done
2023-04-24 13:27:20,672 INFO    HandlerThread:591393 [system_monitor.py:probe():216] Finished publishing system info
2023-04-24 13:27:20,675 DEBUG   SenderThread:591393 [sender.py:send():375] send: files
2023-04-24 13:27:20,675 INFO    SenderThread:591393 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-04-24 13:27:20,681 DEBUG   HandlerThread:591393 [handler.py:handle_request():144] handle_request: stop_status
2023-04-24 13:27:20,682 DEBUG   SenderThread:591393 [sender.py:send_request():402] send_request: stop_status
2023-04-24 13:27:20,688 INFO    Thread-16 :591393 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/namrata/Dropbox (GaTech)/-active_learning_4_ts_instances-/wandb/run-20230424_132717-ipvgnive/files/conda-environment.yaml
2023-04-24 13:27:20,688 INFO    Thread-16 :591393 [dir_watcher.py:_on_file_created():278] file/dir created: /home/namrata/Dropbox (GaTech)/-active_learning_4_ts_instances-/wandb/run-20230424_132717-ipvgnive/files/wandb-metadata.json
2023-04-24 13:27:20,746 DEBUG   SenderThread:591393 [sender.py:send():375] send: telemetry
2023-04-24 13:27:20,746 DEBUG   SenderThread:591393 [sender.py:send():375] send: telemetry
2023-04-24 13:27:21,200 INFO    wandb-upload_0:591393 [upload_job.py:push():137] Uploaded file /tmp/tmpkjmgsv1kwandb/uuinolp7-wandb-metadata.json
2023-04-24 13:27:21,321 DEBUG   SenderThread:591393 [sender.py:send():375] send: metric
2023-04-24 13:27:21,365 DEBUG   SenderThread:591393 [sender.py:send():375] send: telemetry
2023-04-24 13:27:21,365 DEBUG   SenderThread:591393 [sender.py:send():375] send: metric
2023-04-24 13:27:21,365 WARNING SenderThread:591393 [sender.py:send_metric():1329] Seen metric with glob (shouldn't happen)
2023-04-24 13:27:21,688 INFO    Thread-16 :591393 [dir_watcher.py:_on_file_created():278] file/dir created: /home/namrata/Dropbox (GaTech)/-active_learning_4_ts_instances-/wandb/run-20230424_132717-ipvgnive/files/output.log
2023-04-24 13:27:22,622 DEBUG   HandlerThread:591393 [handler.py:handle_request():144] handle_request: partial_history
2023-04-24 13:27:22,623 DEBUG   HandlerThread:591393 [handler.py:handle_request():144] handle_request: partial_history
2023-04-24 13:27:22,623 DEBUG   SenderThread:591393 [sender.py:send():375] send: history
2023-04-24 13:27:22,624 DEBUG   SenderThread:591393 [sender.py:send_request():402] send_request: summary_record
2023-04-24 13:27:22,627 DEBUG   HandlerThread:591393 [handler.py:handle_request():144] handle_request: status_report
2023-04-24 13:27:22,628 INFO    SenderThread:591393 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-24 13:27:22,628 DEBUG   SenderThread:591393 [sender.py:send():375] send: history
2023-04-24 13:27:22,628 DEBUG   SenderThread:591393 [sender.py:send_request():402] send_request: summary_record
2023-04-24 13:27:22,631 INFO    SenderThread:591393 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-24 13:27:22,634 DEBUG   SenderThread:591393 [sender.py:send():375] send: config
2023-04-24 13:27:22,690 INFO    Thread-16 :591393 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/namrata/Dropbox (GaTech)/-active_learning_4_ts_instances-/wandb/run-20230424_132717-ipvgnive/files/wandb-summary.json
2023-04-24 13:27:22,711 DEBUG   HandlerThread:591393 [handler.py:handle_request():144] handle_request: log_artifact
2023-04-24 13:27:22,712 DEBUG   SenderThread:591393 [sender.py:send_request():402] send_request: log_artifact
2023-04-24 13:27:22,922 DEBUG   HandlerThread:591393 [handler.py:handle_request():144] handle_request: partial_history
2023-04-24 13:27:22,923 DEBUG   HandlerThread:591393 [handler.py:handle_request():144] handle_request: partial_history
2023-04-24 13:27:22,923 DEBUG   HandlerThread:591393 [handler.py:handle_request():144] handle_request: partial_history
2023-04-24 13:27:22,923 DEBUG   HandlerThread:591393 [handler.py:handle_request():144] handle_request: partial_history
2023-04-24 13:27:23,594 INFO    wandb-upload_0:591393 [upload_job.py:push():95] Uploaded file /home/namrata/.local/share/wandb/artifacts/staging/tmpgs2fnjti
2023-04-24 13:27:23,690 INFO    Thread-16 :591393 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/namrata/Dropbox (GaTech)/-active_learning_4_ts_instances-/wandb/run-20230424_132717-ipvgnive/files/output.log
2023-04-24 13:27:23,690 INFO    Thread-16 :591393 [dir_watcher.py:_on_file_created():278] file/dir created: /home/namrata/Dropbox (GaTech)/-active_learning_4_ts_instances-/wandb/run-20230424_132717-ipvgnive/files/media/table/conf_matrix_all_val_table_2_0c9b65a378cd0ff7bad2.table.json
2023-04-24 13:27:23,691 INFO    Thread-16 :591393 [dir_watcher.py:_on_file_created():278] file/dir created: /home/namrata/Dropbox (GaTech)/-active_learning_4_ts_instances-/wandb/run-20230424_132717-ipvgnive/files/media
2023-04-24 13:27:23,691 INFO    Thread-16 :591393 [dir_watcher.py:_on_file_created():278] file/dir created: /home/namrata/Dropbox (GaTech)/-active_learning_4_ts_instances-/wandb/run-20230424_132717-ipvgnive/files/media/table
2023-04-24 13:27:24,313 INFO    SenderThread:591393 [sender.py:send_request_log_artifact():1438] logged artifact run-ipvgnive-conf_matrix_all_val_table - {'id': 'QXJ0aWZhY3Q6NDMyMzUwNjY1', 'digest': 'fe323382e9f583b9f66a5ea43e4a742a', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjY0Mjc3NDAz', 'latestArtifact': None}, 'version': 'latest'}
2023-04-24 13:27:24,313 DEBUG   SenderThread:591393 [sender.py:send():375] send: files
2023-04-24 13:27:24,314 INFO    SenderThread:591393 [sender.py:_save_file():1378] saving file media/table/conf_matrix_all_val_table_2_0c9b65a378cd0ff7bad2.table.json with policy now
2023-04-24 13:27:24,314 DEBUG   SenderThread:591393 [sender.py:send():375] send: history
2023-04-24 13:27:24,314 DEBUG   SenderThread:591393 [sender.py:send_request():402] send_request: summary_record
2023-04-24 13:27:24,315 INFO    SenderThread:591393 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-24 13:27:24,315 DEBUG   SenderThread:591393 [sender.py:send():375] send: history
2023-04-24 13:27:24,315 DEBUG   SenderThread:591393 [sender.py:send_request():402] send_request: summary_record
2023-04-24 13:27:24,323 INFO    SenderThread:591393 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-24 13:27:24,323 DEBUG   SenderThread:591393 [sender.py:send():375] send: history
2023-04-24 13:27:24,323 DEBUG   SenderThread:591393 [sender.py:send_request():402] send_request: summary_record
2023-04-24 13:27:24,323 INFO    SenderThread:591393 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-24 13:27:24,323 DEBUG   SenderThread:591393 [sender.py:send():375] send: metric
2023-04-24 13:27:24,324 DEBUG   SenderThread:591393 [sender.py:send():375] send: metric
2023-04-24 13:27:24,324 DEBUG   SenderThread:591393 [sender.py:send():375] send: history
2023-04-24 13:27:24,324 DEBUG   SenderThread:591393 [sender.py:send_request():402] send_request: summary_record
2023-04-24 13:27:24,324 INFO    SenderThread:591393 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-24 13:27:24,691 INFO    Thread-16 :591393 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/namrata/Dropbox (GaTech)/-active_learning_4_ts_instances-/wandb/run-20230424_132717-ipvgnive/files/wandb-summary.json
2023-04-24 13:27:24,727 INFO    wandb-upload_0:591393 [upload_job.py:push():137] Uploaded file /tmp/tmpkjmgsv1kwandb/bcqswz2j-media/table/conf_matrix_all_val_table_2_0c9b65a378cd0ff7bad2.table.json
2023-04-24 13:27:24,866 DEBUG   HandlerThread:591393 [handler.py:handle_request():144] handle_request: partial_history
2023-04-24 13:27:24,867 DEBUG   HandlerThread:591393 [handler.py:handle_request():144] handle_request: partial_history
2023-04-24 13:27:24,868 DEBUG   SenderThread:591393 [sender.py:send():375] send: history
2023-04-24 13:27:24,868 DEBUG   SenderThread:591393 [sender.py:send_request():402] send_request: summary_record
2023-04-24 13:27:24,868 INFO    SenderThread:591393 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-24 13:27:24,868 DEBUG   SenderThread:591393 [sender.py:send():375] send: history
2023-04-24 13:27:24,868 DEBUG   SenderThread:591393 [sender.py:send_request():402] send_request: summary_record
2023-04-24 13:27:24,876 INFO    SenderThread:591393 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-24 13:27:24,878 DEBUG   SenderThread:591393 [sender.py:send():375] send: config
2023-04-24 13:27:24,971 DEBUG   HandlerThread:591393 [handler.py:handle_request():144] handle_request: log_artifact
2023-04-24 13:27:24,973 DEBUG   SenderThread:591393 [sender.py:send_request():402] send_request: log_artifact
2023-04-24 13:27:24,995 DEBUG   HandlerThread:591393 [handler.py:handle_request():144] handle_request: partial_history
2023-04-24 13:27:24,997 DEBUG   HandlerThread:591393 [handler.py:handle_request():144] handle_request: partial_history
2023-04-24 13:27:24,997 DEBUG   HandlerThread:591393 [handler.py:handle_request():144] handle_request: partial_history
2023-04-24 13:27:24,998 DEBUG   HandlerThread:591393 [handler.py:handle_request():144] handle_request: partial_history
2023-04-24 13:27:25,107 INFO    wandb-upload_0:591393 [upload_job.py:push():137] Uploaded file /tmp/tmpkjmgsv1kwandb/l5lyhsbq-media/table/conf_matrix_all_val_table_2_0c9b65a378cd0ff7bad2.table.json
2023-04-24 13:27:25,691 INFO    Thread-16 :591393 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/namrata/Dropbox (GaTech)/-active_learning_4_ts_instances-/wandb/run-20230424_132717-ipvgnive/files/wandb-summary.json
2023-04-24 13:27:25,692 INFO    Thread-16 :591393 [dir_watcher.py:_on_file_created():278] file/dir created: /home/namrata/Dropbox (GaTech)/-active_learning_4_ts_instances-/wandb/run-20230424_132717-ipvgnive/files/media/table/conf_matrix_all_val_table_8_1983ac07a29c1b40db63.table.json
2023-04-24 13:27:25,692 INFO    Thread-16 :591393 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/namrata/Dropbox (GaTech)/-active_learning_4_ts_instances-/wandb/run-20230424_132717-ipvgnive/files/media/table
2023-04-24 13:27:25,768 INFO    wandb-upload_0:591393 [upload_job.py:push():95] Uploaded file /home/namrata/.local/share/wandb/artifacts/staging/tmpsdlw5csa
2023-04-24 13:27:26,051 INFO    wandb-upload_1:591393 [upload_job.py:push():137] Uploaded file /tmp/tmpkjmgsv1kwandb/tunmoeqz-media/table/conf_matrix_all_val_table_8_1983ac07a29c1b40db63.table.json
2023-04-24 13:27:26,509 INFO    SenderThread:591393 [sender.py:send_request_log_artifact():1438] logged artifact run-ipvgnive-conf_matrix_all_val_table - {'id': 'QXJ0aWZhY3Q6NDMyMzUwNjg1', 'digest': '995e209b8d45404fb0a66244726fb086', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjY0Mjc3NDAz', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NDMyMzUwNjY1', 'versionIndex': 0}}, 'version': 'latest'}
2023-04-24 13:27:26,509 DEBUG   SenderThread:591393 [sender.py:send():375] send: files
2023-04-24 13:27:26,509 INFO    SenderThread:591393 [sender.py:_save_file():1378] saving file media/table/conf_matrix_all_val_table_8_1983ac07a29c1b40db63.table.json with policy now
2023-04-24 13:27:26,509 DEBUG   SenderThread:591393 [sender.py:send():375] send: history
2023-04-24 13:27:26,510 DEBUG   SenderThread:591393 [sender.py:send_request():402] send_request: summary_record
2023-04-24 13:27:26,511 INFO    SenderThread:591393 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-24 13:27:26,511 DEBUG   SenderThread:591393 [sender.py:send():375] send: history
2023-04-24 13:27:26,511 DEBUG   SenderThread:591393 [sender.py:send_request():402] send_request: summary_record
2023-04-24 13:27:26,518 INFO    SenderThread:591393 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-24 13:27:26,518 DEBUG   SenderThread:591393 [sender.py:send():375] send: history
2023-04-24 13:27:26,518 DEBUG   SenderThread:591393 [sender.py:send_request():402] send_request: summary_record
2023-04-24 13:27:26,518 INFO    SenderThread:591393 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-24 13:27:26,518 DEBUG   SenderThread:591393 [sender.py:send():375] send: history
2023-04-24 13:27:26,518 DEBUG   SenderThread:591393 [sender.py:send_request():402] send_request: summary_record
2023-04-24 13:27:26,518 INFO    SenderThread:591393 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-24 13:27:26,692 INFO    Thread-16 :591393 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/namrata/Dropbox (GaTech)/-active_learning_4_ts_instances-/wandb/run-20230424_132717-ipvgnive/files/wandb-summary.json
2023-04-24 13:27:26,906 INFO    wandb-upload_0:591393 [upload_job.py:push():137] Uploaded file /tmp/tmpkjmgsv1kwandb/7t1ixum1-media/table/conf_matrix_all_val_table_8_1983ac07a29c1b40db63.table.json
2023-04-24 13:27:26,940 DEBUG   HandlerThread:591393 [handler.py:handle_request():144] handle_request: partial_history
2023-04-24 13:27:26,940 DEBUG   HandlerThread:591393 [handler.py:handle_request():144] handle_request: partial_history
2023-04-24 13:27:26,941 DEBUG   SenderThread:591393 [sender.py:send():375] send: history
2023-04-24 13:27:26,942 DEBUG   SenderThread:591393 [sender.py:send_request():402] send_request: summary_record
2023-04-24 13:27:26,942 INFO    SenderThread:591393 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-24 13:27:26,942 DEBUG   SenderThread:591393 [sender.py:send():375] send: history
2023-04-24 13:27:26,942 DEBUG   SenderThread:591393 [sender.py:send_request():402] send_request: summary_record
2023-04-24 13:27:26,950 INFO    SenderThread:591393 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-24 13:27:26,951 DEBUG   SenderThread:591393 [sender.py:send():375] send: config
2023-04-24 13:27:27,043 DEBUG   HandlerThread:591393 [handler.py:handle_request():144] handle_request: log_artifact
2023-04-24 13:27:27,045 DEBUG   SenderThread:591393 [sender.py:send_request():402] send_request: log_artifact
2023-04-24 13:27:27,065 DEBUG   HandlerThread:591393 [handler.py:handle_request():144] handle_request: partial_history
2023-04-24 13:27:27,067 DEBUG   HandlerThread:591393 [handler.py:handle_request():144] handle_request: partial_history
2023-04-24 13:27:27,067 DEBUG   HandlerThread:591393 [handler.py:handle_request():144] handle_request: partial_history
2023-04-24 13:27:27,068 DEBUG   HandlerThread:591393 [handler.py:handle_request():144] handle_request: partial_history
2023-04-24 13:27:27,693 INFO    Thread-16 :591393 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/namrata/Dropbox (GaTech)/-active_learning_4_ts_instances-/wandb/run-20230424_132717-ipvgnive/files/wandb-summary.json
2023-04-24 13:27:27,693 INFO    Thread-16 :591393 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/namrata/Dropbox (GaTech)/-active_learning_4_ts_instances-/wandb/run-20230424_132717-ipvgnive/files/output.log
2023-04-24 13:27:27,693 INFO    Thread-16 :591393 [dir_watcher.py:_on_file_created():278] file/dir created: /home/namrata/Dropbox (GaTech)/-active_learning_4_ts_instances-/wandb/run-20230424_132717-ipvgnive/files/media/table/conf_matrix_all_val_table_14_c825e66d247e4e12e501.table.json
2023-04-24 13:27:27,694 INFO    Thread-16 :591393 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/namrata/Dropbox (GaTech)/-active_learning_4_ts_instances-/wandb/run-20230424_132717-ipvgnive/files/media/table
2023-04-24 13:27:27,779 INFO    wandb-upload_1:591393 [upload_job.py:push():95] Uploaded file /home/namrata/.local/share/wandb/artifacts/staging/tmp7pjwgd7s
2023-04-24 13:27:28,130 INFO    wandb-upload_0:591393 [upload_job.py:push():137] Uploaded file /tmp/tmpkjmgsv1kwandb/2hfuhv5x-media/table/conf_matrix_all_val_table_14_c825e66d247e4e12e501.table.json
2023-04-24 13:27:28,558 INFO    SenderThread:591393 [sender.py:send_request_log_artifact():1438] logged artifact run-ipvgnive-conf_matrix_all_val_table - {'id': 'QXJ0aWZhY3Q6NDMyMzUwNzAz', 'digest': 'e1a4cf4eec7af11a90460930e839387f', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjY0Mjc3NDAz', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NDMyMzUwNjg1', 'versionIndex': 1}}, 'version': 'latest'}
2023-04-24 13:27:28,559 DEBUG   SenderThread:591393 [sender.py:send():375] send: files
2023-04-24 13:27:28,559 INFO    SenderThread:591393 [sender.py:_save_file():1378] saving file media/table/conf_matrix_all_val_table_14_c825e66d247e4e12e501.table.json with policy now
2023-04-24 13:27:28,559 DEBUG   SenderThread:591393 [sender.py:send():375] send: history
2023-04-24 13:27:28,559 DEBUG   SenderThread:591393 [sender.py:send_request():402] send_request: summary_record
2023-04-24 13:27:28,560 DEBUG   HandlerThread:591393 [handler.py:handle_request():144] handle_request: status_report
2023-04-24 13:27:28,560 INFO    SenderThread:591393 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-24 13:27:28,561 DEBUG   SenderThread:591393 [sender.py:send():375] send: history
2023-04-24 13:27:28,561 DEBUG   SenderThread:591393 [sender.py:send_request():402] send_request: summary_record
2023-04-24 13:27:28,561 INFO    SenderThread:591393 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-24 13:27:28,562 DEBUG   SenderThread:591393 [sender.py:send():375] send: history
2023-04-24 13:27:28,562 DEBUG   SenderThread:591393 [sender.py:send_request():402] send_request: summary_record
2023-04-24 13:27:28,563 INFO    SenderThread:591393 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-24 13:27:28,563 DEBUG   SenderThread:591393 [sender.py:send():375] send: history
2023-04-24 13:27:28,563 DEBUG   SenderThread:591393 [sender.py:send_request():402] send_request: summary_record
2023-04-24 13:27:28,564 INFO    SenderThread:591393 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-24 13:27:28,693 INFO    Thread-16 :591393 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/namrata/Dropbox (GaTech)/-active_learning_4_ts_instances-/wandb/run-20230424_132717-ipvgnive/files/wandb-summary.json
2023-04-24 13:27:28,987 INFO    wandb-upload_1:591393 [upload_job.py:push():137] Uploaded file /tmp/tmpkjmgsv1kwandb/y8tmxqnh-media/table/conf_matrix_all_val_table_14_c825e66d247e4e12e501.table.json
2023-04-24 13:27:29,014 DEBUG   HandlerThread:591393 [handler.py:handle_request():144] handle_request: partial_history
2023-04-24 13:27:29,015 DEBUG   HandlerThread:591393 [handler.py:handle_request():144] handle_request: partial_history
2023-04-24 13:27:29,015 DEBUG   SenderThread:591393 [sender.py:send():375] send: history
2023-04-24 13:27:29,016 DEBUG   SenderThread:591393 [sender.py:send_request():402] send_request: summary_record
2023-04-24 13:27:29,016 INFO    SenderThread:591393 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-24 13:27:29,016 DEBUG   SenderThread:591393 [sender.py:send():375] send: history
2023-04-24 13:27:29,017 DEBUG   SenderThread:591393 [sender.py:send_request():402] send_request: summary_record
2023-04-24 13:27:29,017 INFO    SenderThread:591393 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-24 13:27:29,026 DEBUG   SenderThread:591393 [sender.py:send():375] send: config
2023-04-24 13:27:29,132 DEBUG   HandlerThread:591393 [handler.py:handle_request():144] handle_request: log_artifact
2023-04-24 13:27:29,132 DEBUG   SenderThread:591393 [sender.py:send_request():402] send_request: log_artifact
2023-04-24 13:27:29,149 DEBUG   HandlerThread:591393 [handler.py:handle_request():144] handle_request: partial_history
2023-04-24 13:27:29,151 DEBUG   HandlerThread:591393 [handler.py:handle_request():144] handle_request: partial_history
2023-04-24 13:27:29,151 DEBUG   HandlerThread:591393 [handler.py:handle_request():144] handle_request: partial_history
2023-04-24 13:27:29,151 DEBUG   HandlerThread:591393 [handler.py:handle_request():144] handle_request: partial_history
2023-04-24 13:27:29,694 INFO    Thread-16 :591393 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/namrata/Dropbox (GaTech)/-active_learning_4_ts_instances-/wandb/run-20230424_132717-ipvgnive/files/wandb-summary.json
2023-04-24 13:27:29,694 INFO    Thread-16 :591393 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/namrata/Dropbox (GaTech)/-active_learning_4_ts_instances-/wandb/run-20230424_132717-ipvgnive/files/output.log
2023-04-24 13:27:29,694 INFO    Thread-16 :591393 [dir_watcher.py:_on_file_created():278] file/dir created: /home/namrata/Dropbox (GaTech)/-active_learning_4_ts_instances-/wandb/run-20230424_132717-ipvgnive/files/media/table/conf_matrix_all_val_table_20_806112cc809f74a97cc3.table.json
